0.7614 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
9.6509 	EXP 	Created fixation_demo = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-7.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='fixation_demo', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
9.6538 	EXP 	Created image_left_demo = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_left_demo', opacity=1, ori=0.0, pos=array([-0.3,  0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
9.6564 	EXP 	Created image_right_demo = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_right_demo', opacity=1, ori=0.0, pos=array([0.3, 0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
9.8986 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_4', opacity=1, ori=0.0, pos=array([0. , 0.4]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
10.1495 	EXP 	Created text_after_demo_instr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_after_demo_instr', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
10.1522 	EXP 	Created image_0 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_0', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
10.1547 	EXP 	Created image_1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_1', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
10.1573 	EXP 	Created image_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_2', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
10.1598 	EXP 	Created image_3 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_3', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
10.1624 	EXP 	Created image_4 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_4', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
10.1649 	EXP 	Created image_5 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_5', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
10.1657 	EXP 	Created blank_screen = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='blank_screen', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
10.1664 	EXP 	Created fixation_encoding = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-7.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='fixation_encoding', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
10.1689 	EXP 	Created image_left = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_left', opacity=1, ori=0.0, pos=array([-0.3,  0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
10.1714 	EXP 	Created image_right = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_right', opacity=1, ori=0.0, pos=array([0.3, 0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
10.4138 	EXP 	Created text_6 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_6', opacity=1, ori=0.0, pos=array([0. , 0.4]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
10.4251 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
10.6698 	EXP 	Created image_left_part2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_left_part2', opacity=1, ori=0.0, pos=array([-0.3,  0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
10.6723 	EXP 	Created image_right_part2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_right_part2', opacity=1, ori=0.0, pos=array([0.3, 0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
10.6833 	EXP 	window1: mouseVisible = True
10.7017 	EXP 	Created slider_part2 = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-2, fillColor=None, flip=False, font='Open Sans', granularity=0.0, labelHeight=0.03, labelWrapWidth=None, labels=list(...), name='slider_part2', opacity=None, pos=(0, -0.32), readOnly=False, self=UNKNOWN, size=(1.0, 0.05), startValue=None, style=method-wrapper(...), styleTweaks=method-wrapper(...), ticks=array([1, 2, 3, 4, 5, 6, 7, 8, 9]), units='height', win=Window(...))
10.7045 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_5', opacity=1, ori=0.0, pos=array([0. , 0.4]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
10.9555 	EXP 	Created text_last_slide = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_last_slide', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
10.9641 	WARNING 	t of last frame was 2773.64ms (=1/0)
10.9641 	EXP 	slider_part2: autoLog = True
10.9641 	EXP 	slider_part2: markerPos = None
10.9641 	EXP 	slider_part2: rating = None
10.9641 	EXP 	slider_part2: markerPos = None
10.9641 	EXP 	slider_part2: contrast = 1.0
10.9641 	EXP 	slider_part2: autoLog = True
10.9641 	EXP 	slider_part2: styleTweaks = []
10.9641 	EXP 	slider_part2: style = 'rating'
10.9641 	EXP 	slider_part2: styleTweaks = []
10.9641 	EXP 	text_consent_form: autoDraw = True
34.8891 	DATA 	Mouse: Left button down, pos=(787,92)
34.9026 	EXP 	text_consent_form: autoDraw = False
34.9026 	EXP 	text_instructions_first_slide: autoDraw = True
35.0530 	DATA 	Mouse:  Left button up, pos=(787,92)
54.6924 	EXP 	Imported demo_encoding.xlsx as conditions, 3 conditions, 11 params
54.6933 	EXP 	Created sequence: sequential, trialTypes=3, nReps=1, seed=None
54.6939 	EXP 	New trial (rep=0, index=0): {'target': 'flower1.jpg', 'image1': 'flower1.jpg', 'image2': 'flower1_pair.jpg', 'correct': 'left', 'background_0': 'leaf3.jpg', 'background_1': 'trail1.jpg', 'background_2': 'flower1.jpg', 'background_3': 'bird1.jpg', 'background_4': 'tree3.jpg', 'background_5': 'fence4.jpg', 'target_index': 2}
54.7764 	DATA 	Keypress: space
54.7802 	WARNING 	t of last frame was 103.48ms (=1/9)
54.7802 	EXP 	text_instructions_first_slide: autoDraw = False
54.7802 	EXP 	image_0_demo: image = 'leaf3.jpg'
54.7802 	EXP 	image_1_demo: image = 'trail1.jpg'
54.7802 	EXP 	image_2_demo: image = 'flower1.jpg'
54.7802 	EXP 	image_3_demo: image = 'bird1.jpg'
54.7802 	EXP 	image_4_demo: image = 'tree3.jpg'
54.7802 	EXP 	image_5_demo: image = 'fence4.jpg'
54.7802 	EXP 	blank_screen_demo: text = ''
54.7802 	EXP 	fixation_demo: autoDraw = True
55.2661 	EXP 	image_0_demo: autoDraw = True
55.2689 	EXP 	fixation_demo: autoDraw = False
55.4526 	EXP 	image_0_demo: autoDraw = False
55.4662 	EXP 	image_1_demo: autoDraw = True
55.6662 	EXP 	image_1_demo: autoDraw = False
55.6662 	EXP 	image_2_demo: autoDraw = True
55.8651 	EXP 	image_2_demo: autoDraw = False
55.8651 	EXP 	image_3_demo: autoDraw = True
56.0640 	EXP 	image_3_demo: autoDraw = False
56.0640 	EXP 	image_4_demo: autoDraw = True
56.2518 	EXP 	image_4_demo: autoDraw = False
56.2656 	EXP 	image_5_demo: autoDraw = True
56.4661 	EXP 	image_5_demo: autoDraw = False
56.4661 	EXP 	blank_screen_demo: autoDraw = True
57.4164 	WARNING 	t of last frame was 31.87ms (=1/31)
57.4164 	EXP 	image_0_demo: autoDraw = False
57.4164 	EXP 	image_1_demo: autoDraw = False
57.4164 	EXP 	image_2_demo: autoDraw = False
57.4164 	EXP 	image_3_demo: autoDraw = False
57.4164 	EXP 	image_4_demo: autoDraw = False
57.4164 	EXP 	image_5_demo: autoDraw = False
57.4164 	EXP 	blank_screen_demo: autoDraw = False
57.4164 	EXP 	fixation_demo: autoDraw = False
57.4164 	EXP 	image_left_demo: image = 'flower1.jpg'
57.4164 	EXP 	image_right_demo: image = 'flower1_pair.jpg'
57.4164 	EXP 	text_4: text = 'choose the image you have previously seen'
57.4164 	EXP 	image_left_demo: autoDraw = True
57.4164 	EXP 	image_right_demo: autoDraw = True
57.4164 	EXP 	text_4: autoDraw = True
60.4723 	DATA 	Mouse: Left button down, pos=(429,444)
60.5973 	DATA 	Mouse:  Left button up, pos=(429,444)
65.2586 	EXP 	New trial (rep=0, index=1): {'target': 'leaf2.jpg', 'image1': 'leaf1.jpg', 'image2': 'leaf2.jpg', 'correct': 'right', 'background_0': 'trail2.jpg', 'background_1': 'leaf2.jpg', 'background_2': 'bird2.jpg', 'background_3': 'tree2.jpg', 'background_4': 'fence3.jpg', 'background_5': 'flower2.jpg', 'target_index': 1}
65.3292 	DATA 	Keypress: left
65.3328 	WARNING 	t of last frame was 76.08ms (=1/13)
65.3328 	EXP 	image_left_demo: autoDraw = False
65.3328 	EXP 	image_right_demo: autoDraw = False
65.3328 	EXP 	text_4: autoDraw = False
65.3328 	EXP 	image_0_demo: image = 'trail2.jpg'
65.3328 	EXP 	image_1_demo: image = 'leaf2.jpg'
65.3328 	EXP 	image_2_demo: image = 'bird2.jpg'
65.3328 	EXP 	image_3_demo: image = 'tree2.jpg'
65.3328 	EXP 	image_4_demo: image = 'fence3.jpg'
65.3328 	EXP 	image_5_demo: image = 'flower2.jpg'
65.3328 	EXP 	blank_screen_demo: text = ''
65.3328 	EXP 	fixation_demo: autoDraw = True
65.7861 	EXP 	image_0_demo: autoDraw = True
65.8263 	EXP 	fixation_demo: autoDraw = False
65.9844 	EXP 	image_0_demo: autoDraw = False
65.9844 	EXP 	image_1_demo: autoDraw = True
66.1812 	EXP 	image_1_demo: autoDraw = False
66.1812 	EXP 	image_2_demo: autoDraw = True
66.3786 	EXP 	image_2_demo: autoDraw = False
66.3840 	EXP 	image_3_demo: autoDraw = True
66.5750 	EXP 	image_3_demo: autoDraw = False
66.5750 	EXP 	image_4_demo: autoDraw = True
66.7668 	EXP 	image_4_demo: autoDraw = False
66.7857 	EXP 	image_5_demo: autoDraw = True
66.9862 	EXP 	image_5_demo: autoDraw = False
66.9862 	EXP 	blank_screen_demo: autoDraw = True
67.9982 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
67.9981 	EXP 	image_0_demo: autoDraw = False
67.9981 	EXP 	image_1_demo: autoDraw = False
67.9981 	EXP 	image_2_demo: autoDraw = False
67.9981 	EXP 	image_3_demo: autoDraw = False
67.9981 	EXP 	image_4_demo: autoDraw = False
67.9981 	EXP 	image_5_demo: autoDraw = False
67.9981 	EXP 	blank_screen_demo: autoDraw = False
67.9981 	EXP 	fixation_demo: autoDraw = False
67.9981 	EXP 	image_left_demo: image = 'leaf1.jpg'
67.9981 	EXP 	image_right_demo: image = 'leaf2.jpg'
67.9981 	EXP 	text_4: text = 'choose the image you have previously seen'
67.9981 	EXP 	image_left_demo: autoDraw = True
67.9981 	EXP 	image_right_demo: autoDraw = True
67.9981 	EXP 	text_4: autoDraw = True
69.2115 	EXP 	New trial (rep=0, index=2): {'target': 'fence1.jpg', 'image1': 'fence1.jpg', 'image2': 'fence2.jpg', 'correct': 'left', 'background_0': 'tree1.jpg', 'background_1': 'bird3.jpg', 'background_2': 'trail3.jpg', 'background_3': 'fence1.jpg', 'background_4': 'leaf4.jpg', 'background_5': 'flower3.jpg', 'target_index': 3}
69.2551 	DATA 	Keypress: right
69.2586 	EXP 	image_left_demo: autoDraw = False
69.2586 	EXP 	image_right_demo: autoDraw = False
69.2586 	EXP 	text_4: autoDraw = False
69.2586 	EXP 	image_0_demo: image = 'tree1.jpg'
69.2586 	EXP 	image_1_demo: image = 'bird3.jpg'
69.2586 	EXP 	image_2_demo: image = 'trail3.jpg'
69.2586 	EXP 	image_3_demo: image = 'fence1.jpg'
69.2586 	EXP 	image_4_demo: image = 'leaf4.jpg'
69.2586 	EXP 	image_5_demo: image = 'flower3.jpg'
69.2586 	EXP 	blank_screen_demo: text = ''
69.2586 	EXP 	fixation_demo: autoDraw = True
69.7403 	EXP 	image_0_demo: autoDraw = True
69.7559 	EXP 	fixation_demo: autoDraw = False
69.9360 	EXP 	image_0_demo: autoDraw = False
69.9360 	EXP 	image_1_demo: autoDraw = True
70.1230 	EXP 	image_1_demo: autoDraw = False
70.1419 	EXP 	image_2_demo: autoDraw = True
70.3413 	EXP 	image_2_demo: autoDraw = False
70.3413 	EXP 	image_3_demo: autoDraw = True
70.5349 	EXP 	image_3_demo: autoDraw = False
70.5349 	EXP 	image_4_demo: autoDraw = True
70.7342 	EXP 	image_4_demo: autoDraw = False
70.7342 	EXP 	image_5_demo: autoDraw = True
70.9268 	EXP 	image_5_demo: autoDraw = False
70.9473 	EXP 	blank_screen_demo: autoDraw = True
71.9375 	EXP 	image_0_demo: autoDraw = False
71.9375 	EXP 	image_1_demo: autoDraw = False
71.9375 	EXP 	image_2_demo: autoDraw = False
71.9375 	EXP 	image_3_demo: autoDraw = False
71.9375 	EXP 	image_4_demo: autoDraw = False
71.9375 	EXP 	image_5_demo: autoDraw = False
71.9375 	EXP 	blank_screen_demo: autoDraw = False
71.9375 	EXP 	fixation_demo: autoDraw = False
71.9375 	EXP 	image_left_demo: image = 'fence1.jpg'
71.9375 	EXP 	image_right_demo: image = 'fence2.jpg'
71.9375 	EXP 	text_4: text = 'choose the image you have previously seen'
71.9375 	EXP 	image_left_demo: autoDraw = True
71.9375 	EXP 	image_right_demo: autoDraw = True
71.9375 	EXP 	text_4: autoDraw = True
73.3019 	DATA 	Keypress: left
73.3106 	EXP 	image_left_demo: autoDraw = False
73.3106 	EXP 	image_right_demo: autoDraw = False
73.3106 	EXP 	text_4: autoDraw = False
73.3106 	EXP 	text_after_demo_instr: autoDraw = True
76.8380 	EXP 	Imported sub_2.csv as conditions, 60 conditions, 14 params
76.8386 	EXP 	Created sequence: sequential, trialTypes=60, nReps=1, seed=None
76.8391 	EXP 	New trial (rep=0, index=0): OrderedDict([('target', 'badlands_113.jpg'), ('selected_dist', 'badlands_225.jpg'), ('distractor_level', 0), ('image1', 'badlands_113.jpg'), ('image2', 'badlands_225.jpg'), ('correct', 'left'), ('category', 'badlands'), ('background_0', 'playground_246.jpg'), ('background_1', 'golf_course_55.jpg'), ('background_2', 'badlands_113.jpg'), ('background_3', 'mountain_92.jpg'), ('background_4', 'highway_107.jpg'), ('background_5', 'bridge_140.jpg'), ('target_index', 2)])
76.9000 	DATA 	Keypress: space
76.9034 	EXP 	text_after_demo_instr: autoDraw = False
76.9034 	EXP 	image_0: image = 'playground_246.jpg'
76.9034 	EXP 	image_1: image = 'golf_course_55.jpg'
76.9034 	EXP 	image_2: image = 'badlands_113.jpg'
76.9034 	EXP 	image_3: image = 'mountain_92.jpg'
76.9034 	EXP 	image_4: image = 'highway_107.jpg'
76.9034 	EXP 	image_5: image = 'bridge_140.jpg'
76.9034 	EXP 	blank_screen: text = ''
76.9034 	EXP 	fixation_encoding: text = '+'
76.9034 	EXP 	fixation_encoding: autoDraw = True
77.3788 	EXP 	image_0: autoDraw = True
77.3938 	EXP 	fixation_encoding: autoDraw = False
77.6237 	EXP 	image_0: autoDraw = False
77.6237 	EXP 	image_1: autoDraw = True
77.8690 	EXP 	image_1: autoDraw = False
77.8823 	EXP 	image_2: autoDraw = True
78.1211 	EXP 	image_2: autoDraw = False
78.1211 	EXP 	image_3: autoDraw = True
78.3628 	EXP 	image_3: autoDraw = False
78.3838 	EXP 	image_4: autoDraw = True
78.6300 	EXP 	image_4: autoDraw = False
78.6300 	EXP 	image_5: autoDraw = True
78.8690 	EXP 	image_5: autoDraw = False
78.8824 	EXP 	blank_screen: autoDraw = True
79.8599 	EXP 	image_0: autoDraw = False
79.8599 	EXP 	image_1: autoDraw = False
79.8599 	EXP 	image_2: autoDraw = False
79.8599 	EXP 	image_3: autoDraw = False
79.8599 	EXP 	image_4: autoDraw = False
79.8599 	EXP 	image_5: autoDraw = False
79.8599 	EXP 	blank_screen: autoDraw = False
79.8599 	EXP 	fixation_encoding: autoDraw = False
79.8599 	EXP 	image_left: image = 'badlands_113.jpg'
79.8599 	EXP 	image_right: image = 'badlands_225.jpg'
