0.6823 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
9.8778 	EXP 	Created fixation_demo = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-7.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='fixation_demo', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
9.8805 	EXP 	Created image_left_demo = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_left_demo', opacity=1, ori=0.0, pos=array([-0.3,  0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
9.8833 	EXP 	Created image_right_demo = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_right_demo', opacity=1, ori=0.0, pos=array([0.3, 0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
10.1202 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_4', opacity=1, ori=0.0, pos=array([0. , 0.4]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
10.3655 	EXP 	Created text_after_demo_instr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_after_demo_instr', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
10.3683 	EXP 	Created image_0 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_0', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
10.3709 	EXP 	Created image_1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_1', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
10.3735 	EXP 	Created image_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_2', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
10.3762 	EXP 	Created image_3 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_3', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
10.3788 	EXP 	Created image_4 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_4', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
10.3813 	EXP 	Created image_5 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_5', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
10.3821 	EXP 	Created blank_screen = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='blank_screen', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
10.3827 	EXP 	Created fixation_encoding = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-7.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='fixation_encoding', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
10.3854 	EXP 	Created image_left = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_left', opacity=1, ori=0.0, pos=array([-0.3,  0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
10.3880 	EXP 	Created image_right = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_right', opacity=1, ori=0.0, pos=array([0.3, 0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
10.6250 	EXP 	Created text_6 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_6', opacity=1, ori=0.0, pos=array([0. , 0.4]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
10.6365 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
10.8757 	EXP 	Created image_left_part2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_left_part2', opacity=1, ori=0.0, pos=array([-0.3,  0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
10.8782 	EXP 	Created image_right_part2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_right_part2', opacity=1, ori=0.0, pos=array([0.3, 0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
10.8894 	EXP 	window1: mouseVisible = True
10.9079 	EXP 	Created slider_part2 = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-2, fillColor=None, flip=False, font='Open Sans', granularity=0.0, labelHeight=0.03, labelWrapWidth=None, labels=list(...), name='slider_part2', opacity=None, pos=(0, -0.32), readOnly=False, self=UNKNOWN, size=(1.0, 0.05), startValue=None, style=method-wrapper(...), styleTweaks=method-wrapper(...), ticks=array([1, 2, 3, 4, 5, 6, 7, 8, 9]), units='height', win=Window(...))
10.9107 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_5', opacity=1, ori=0.0, pos=array([0. , 0.4]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
11.1539 	EXP 	Created text_last_slide = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_last_slide', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
11.1654 	WARNING 	t of last frame was 2669.69ms (=1/0)
11.1654 	EXP 	slider_part2: autoLog = True
11.1654 	EXP 	slider_part2: markerPos = None
11.1654 	EXP 	slider_part2: rating = None
11.1654 	EXP 	slider_part2: markerPos = None
11.1654 	EXP 	slider_part2: contrast = 1.0
11.1654 	EXP 	slider_part2: autoLog = True
11.1654 	EXP 	slider_part2: styleTweaks = []
11.1654 	EXP 	slider_part2: style = 'rating'
11.1654 	EXP 	slider_part2: styleTweaks = []
11.1654 	EXP 	text_consent_form: autoDraw = True
15.2777 	DATA 	Mouse: Left button down, pos=(780,111)
15.2875 	EXP 	text_consent_form: autoDraw = False
15.2875 	EXP 	text_instructions_first_slide: autoDraw = True
15.3914 	DATA 	Mouse:  Left button up, pos=(780,111)
15.8040 	WARNING 	t of last frame was 32.01ms (=1/31)
21.1511 	DATA 	Mouse: Left button down, pos=(780,111)
21.2759 	DATA 	Mouse:  Left button up, pos=(780,111)
23.4284 	DATA 	Keypress: return
24.1728 	EXP 	Imported demo_encoding.xlsx as conditions, 3 conditions, 11 params
24.1737 	EXP 	Created sequence: sequential, trialTypes=3, nReps=1, seed=None
24.1743 	EXP 	New trial (rep=0, index=0): {'target': 'flower1.jpg', 'image1': 'flower1.jpg', 'image2': 'flower1_pair.jpg', 'correct': 'left', 'background_0': 'leaf3.jpg', 'background_1': 'trail1.jpg', 'background_2': 'flower1.jpg', 'background_3': 'bird1.jpg', 'background_4': 'tree3.jpg', 'background_5': 'fence4.jpg', 'target_index': 2}
24.2565 	DATA 	Keypress: space
24.2608 	WARNING 	t of last frame was 103.77ms (=1/9)
24.2608 	EXP 	text_instructions_first_slide: autoDraw = False
24.2608 	EXP 	image_0_demo: image = 'leaf3.jpg'
24.2608 	EXP 	image_1_demo: image = 'trail1.jpg'
24.2608 	EXP 	image_2_demo: image = 'flower1.jpg'
24.2608 	EXP 	image_3_demo: image = 'bird1.jpg'
24.2608 	EXP 	image_4_demo: image = 'tree3.jpg'
24.2608 	EXP 	image_5_demo: image = 'fence4.jpg'
24.2608 	EXP 	blank_screen_demo: text = ''
24.2608 	EXP 	fixation_demo: autoDraw = True
24.7384 	EXP 	image_0_demo: autoDraw = True
24.7552 	EXP 	fixation_demo: autoDraw = False
24.9370 	EXP 	image_0_demo: autoDraw = False
24.9370 	EXP 	image_1_demo: autoDraw = True
25.1331 	EXP 	image_1_demo: autoDraw = False
25.1398 	EXP 	image_2_demo: autoDraw = True
25.3263 	EXP 	image_2_demo: autoDraw = False
25.3482 	EXP 	image_3_demo: autoDraw = True
25.5377 	EXP 	image_3_demo: autoDraw = False
25.5377 	EXP 	image_4_demo: autoDraw = True
25.7345 	EXP 	image_4_demo: autoDraw = False
25.7403 	EXP 	image_5_demo: autoDraw = True
25.9388 	EXP 	image_5_demo: autoDraw = False
25.9388 	EXP 	blank_screen_demo: autoDraw = True
26.8910 	WARNING 	t of last frame was 31.15ms (=1/32)
26.8910 	EXP 	image_0_demo: autoDraw = False
26.8910 	EXP 	image_1_demo: autoDraw = False
26.8910 	EXP 	image_2_demo: autoDraw = False
26.8910 	EXP 	image_3_demo: autoDraw = False
26.8910 	EXP 	image_4_demo: autoDraw = False
26.8910 	EXP 	image_5_demo: autoDraw = False
26.8910 	EXP 	blank_screen_demo: autoDraw = False
26.8910 	EXP 	fixation_demo: autoDraw = False
26.8910 	EXP 	image_left_demo: image = 'flower1.jpg'
26.8910 	EXP 	image_right_demo: image = 'flower1_pair.jpg'
26.8910 	EXP 	text_4: text = 'choose the image you have previously seen'
26.8910 	EXP 	image_left_demo: autoDraw = True
26.8910 	EXP 	image_right_demo: autoDraw = True
26.8910 	EXP 	text_4: autoDraw = True
29.3454 	EXP 	New trial (rep=0, index=1): {'target': 'leaf2.jpg', 'image1': 'leaf1.jpg', 'image2': 'leaf2.jpg', 'correct': 'right', 'background_0': 'trail2.jpg', 'background_1': 'leaf2.jpg', 'background_2': 'bird2.jpg', 'background_3': 'tree2.jpg', 'background_4': 'fence3.jpg', 'background_5': 'flower2.jpg', 'target_index': 1}
29.4043 	DATA 	Keypress: left
29.4078 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
29.4078 	EXP 	image_left_demo: autoDraw = False
29.4078 	EXP 	image_right_demo: autoDraw = False
29.4078 	EXP 	text_4: autoDraw = False
29.4078 	EXP 	image_0_demo: image = 'trail2.jpg'
29.4078 	EXP 	image_1_demo: image = 'leaf2.jpg'
29.4078 	EXP 	image_2_demo: image = 'bird2.jpg'
29.4078 	EXP 	image_3_demo: image = 'tree2.jpg'
29.4078 	EXP 	image_4_demo: image = 'fence3.jpg'
29.4078 	EXP 	image_5_demo: image = 'flower2.jpg'
29.4078 	EXP 	blank_screen_demo: text = ''
29.4078 	EXP 	fixation_demo: autoDraw = True
29.8757 	EXP 	image_0_demo: autoDraw = True
29.9013 	EXP 	fixation_demo: autoDraw = False
30.0742 	EXP 	image_0_demo: autoDraw = False
30.0795 	EXP 	image_1_demo: autoDraw = True
30.2767 	EXP 	image_1_demo: autoDraw = False
30.2767 	EXP 	image_2_demo: autoDraw = True
30.4686 	EXP 	image_2_demo: autoDraw = False
30.4686 	EXP 	image_3_demo: autoDraw = True
30.6655 	EXP 	image_3_demo: autoDraw = False
30.6707 	EXP 	image_4_demo: autoDraw = True
30.8705 	EXP 	image_4_demo: autoDraw = False
30.8705 	EXP 	image_5_demo: autoDraw = True
31.0596 	EXP 	image_5_demo: autoDraw = False
31.0763 	EXP 	blank_screen_demo: autoDraw = True
32.0813 	EXP 	image_0_demo: autoDraw = False
32.0813 	EXP 	image_1_demo: autoDraw = False
32.0813 	EXP 	image_2_demo: autoDraw = False
32.0813 	EXP 	image_3_demo: autoDraw = False
32.0813 	EXP 	image_4_demo: autoDraw = False
32.0813 	EXP 	image_5_demo: autoDraw = False
32.0813 	EXP 	blank_screen_demo: autoDraw = False
32.0813 	EXP 	fixation_demo: autoDraw = False
32.0813 	EXP 	image_left_demo: image = 'leaf1.jpg'
32.0813 	EXP 	image_right_demo: image = 'leaf2.jpg'
32.0813 	EXP 	text_4: text = 'choose the image you have previously seen'
32.0813 	EXP 	image_left_demo: autoDraw = True
32.0813 	EXP 	image_right_demo: autoDraw = True
32.0813 	EXP 	text_4: autoDraw = True
36.0170 	EXP 	New trial (rep=0, index=2): {'target': 'fence1.jpg', 'image1': 'fence1.jpg', 'image2': 'fence2.jpg', 'correct': 'left', 'background_0': 'tree1.jpg', 'background_1': 'bird3.jpg', 'background_2': 'trail3.jpg', 'background_3': 'fence1.jpg', 'background_4': 'leaf4.jpg', 'background_5': 'flower3.jpg', 'target_index': 3}
36.0702 	DATA 	Keypress: left
36.0736 	EXP 	image_left_demo: autoDraw = False
36.0736 	EXP 	image_right_demo: autoDraw = False
36.0736 	EXP 	text_4: autoDraw = False
36.0736 	EXP 	image_0_demo: image = 'tree1.jpg'
36.0736 	EXP 	image_1_demo: image = 'bird3.jpg'
36.0736 	EXP 	image_2_demo: image = 'trail3.jpg'
36.0736 	EXP 	image_3_demo: image = 'fence1.jpg'
36.0736 	EXP 	image_4_demo: image = 'leaf4.jpg'
36.0736 	EXP 	image_5_demo: image = 'flower3.jpg'
36.0736 	EXP 	blank_screen_demo: text = ''
36.0736 	EXP 	fixation_demo: autoDraw = True
36.5489 	EXP 	image_0_demo: autoDraw = True
36.5654 	EXP 	fixation_demo: autoDraw = False
36.7420 	EXP 	image_0_demo: autoDraw = False
36.7550 	EXP 	image_1_demo: autoDraw = True
36.9537 	EXP 	image_1_demo: autoDraw = False
36.9537 	EXP 	image_2_demo: autoDraw = True
37.1520 	EXP 	image_2_demo: autoDraw = False
37.1520 	EXP 	image_3_demo: autoDraw = True
37.3387 	EXP 	image_3_demo: autoDraw = False
37.3552 	EXP 	image_4_demo: autoDraw = True
37.5503 	EXP 	image_4_demo: autoDraw = False
37.5503 	EXP 	image_5_demo: autoDraw = True
37.7389 	EXP 	image_5_demo: autoDraw = False
37.7587 	EXP 	blank_screen_demo: autoDraw = True
38.7426 	EXP 	image_0_demo: autoDraw = False
38.7426 	EXP 	image_1_demo: autoDraw = False
38.7426 	EXP 	image_2_demo: autoDraw = False
38.7426 	EXP 	image_3_demo: autoDraw = False
38.7426 	EXP 	image_4_demo: autoDraw = False
38.7426 	EXP 	image_5_demo: autoDraw = False
38.7426 	EXP 	blank_screen_demo: autoDraw = False
38.7426 	EXP 	fixation_demo: autoDraw = False
38.7426 	EXP 	image_left_demo: image = 'fence1.jpg'
38.7426 	EXP 	image_right_demo: image = 'fence2.jpg'
38.7426 	EXP 	text_4: text = 'choose the image you have previously seen'
38.7426 	EXP 	image_left_demo: autoDraw = True
38.7426 	EXP 	image_right_demo: autoDraw = True
38.7426 	EXP 	text_4: autoDraw = True
43.9623 	DATA 	Keypress: left
43.9657 	EXP 	image_left_demo: autoDraw = False
43.9657 	EXP 	image_right_demo: autoDraw = False
43.9657 	EXP 	text_4: autoDraw = False
43.9657 	EXP 	text_after_demo_instr: autoDraw = True
47.4801 	EXP 	Imported sub_0.csv as conditions, 60 conditions, 14 params
47.4807 	EXP 	Created sequence: sequential, trialTypes=60, nReps=1, seed=None
47.4811 	EXP 	New trial (rep=0, index=0): OrderedDict([('target', 'badlands_113.jpg'), ('selected_dist', 'badlands_225.jpg'), ('distractor_level', 0), ('image1', 'badlands_113.jpg'), ('image2', 'badlands_225.jpg'), ('correct', 'left'), ('category', 'badlands'), ('background_0', 'mountain_151.jpg'), ('background_1', 'highway_76.jpg'), ('background_2', 'badlands_113.jpg'), ('background_3', 'golf_course_221.jpg'), ('background_4', 'bridge_136.jpg'), ('background_5', 'playground_153.jpg'), ('target_index', 2)])
47.5410 	DATA 	Keypress: space
47.5450 	EXP 	text_after_demo_instr: autoDraw = False
47.5450 	EXP 	image_0: image = 'mountain_151.jpg'
47.5450 	EXP 	image_1: image = 'highway_76.jpg'
47.5450 	EXP 	image_2: image = 'badlands_113.jpg'
47.5450 	EXP 	image_3: image = 'golf_course_221.jpg'
47.5450 	EXP 	image_4: image = 'bridge_136.jpg'
47.5450 	EXP 	image_5: image = 'playground_153.jpg'
47.5450 	EXP 	blank_screen: text = ''
47.5450 	EXP 	fixation_encoding: text = '+'
47.5450 	EXP 	fixation_encoding: autoDraw = True
48.0363 	EXP 	image_0: autoDraw = True
48.0390 	EXP 	fixation_encoding: autoDraw = False
48.2836 	EXP 	image_0: autoDraw = False
48.2836 	EXP 	image_1: autoDraw = True
48.5228 	EXP 	image_1: autoDraw = False
48.5359 	EXP 	image_2: autoDraw = True
48.7815 	EXP 	image_2: autoDraw = False
48.7815 	EXP 	image_3: autoDraw = True
49.0302 	EXP 	image_3: autoDraw = False
49.0360 	EXP 	image_4: autoDraw = True
49.2846 	EXP 	image_4: autoDraw = False
49.2846 	EXP 	image_5: autoDraw = True
49.5303 	EXP 	image_5: autoDraw = False
49.5349 	EXP 	blank_screen: autoDraw = True
50.5022 	EXP 	image_0: autoDraw = False
50.5022 	EXP 	image_1: autoDraw = False
50.5022 	EXP 	image_2: autoDraw = False
50.5022 	EXP 	image_3: autoDraw = False
50.5022 	EXP 	image_4: autoDraw = False
50.5022 	EXP 	image_5: autoDraw = False
50.5022 	EXP 	blank_screen: autoDraw = False
50.5022 	EXP 	fixation_encoding: autoDraw = False
50.5022 	EXP 	image_left: image = 'badlands_113.jpg'
