0.6838 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
23.7765 	EXP 	fixation_demo: autoDraw = True
24.2525 	EXP 	image_0_demo: autoDraw = True
24.2688 	EXP 	fixation_demo: autoDraw = False
24.4460 	EXP 	image_0_demo: autoDraw = False
24.4664 	EXP 	image_1_demo: autoDraw = True
24.6517 	EXP 	image_1_demo: autoDraw = False
24.6517 	EXP 	image_2_demo: autoDraw = True
24.8490 	EXP 	image_2_demo: autoDraw = False
24.8542 	EXP 	image_3_demo: autoDraw = True
25.0558 	EXP 	image_3_demo: autoDraw = False
25.0558 	EXP 	image_4_demo: autoDraw = True
25.2512 	EXP 	image_4_demo: autoDraw = False
25.2569 	EXP 	image_5_demo: autoDraw = True
25.4430 	EXP 	image_5_demo: autoDraw = False
25.4627 	EXP 	blank_screen_demo: autoDraw = True
26.4550 	EXP 	image_0_demo: autoDraw = False
26.4550 	EXP 	image_1_demo: autoDraw = False
26.4550 	EXP 	image_2_demo: autoDraw = False
26.4550 	EXP 	image_3_demo: autoDraw = False
26.4550 	EXP 	image_4_demo: autoDraw = False
26.4550 	EXP 	image_5_demo: autoDraw = False
26.4550 	EXP 	blank_screen_demo: autoDraw = False
26.4550 	EXP 	fixation_demo: autoDraw = False
26.4550 	EXP 	image_left_demo: image = 'fence1.jpg'
26.4550 	EXP 	image_right_demo: image = 'fence2.jpg'
26.4550 	EXP 	text_4: text = 'choose the image you have previously seen'
26.4550 	EXP 	image_left_demo: autoDraw = True
26.4550 	EXP 	image_right_demo: autoDraw = True
26.4550 	EXP 	text_4: autoDraw = True
28.8586 	DATA 	Keypress: right
28.8615 	EXP 	image_left_demo: autoDraw = False
28.8615 	EXP 	image_right_demo: autoDraw = False
28.8615 	EXP 	text_4: autoDraw = False
28.8615 	EXP 	text_after_demo_instr: autoDraw = True
33.0701 	EXP 	Imported sub_0.csv as conditions, 60 conditions, 14 params
33.0707 	EXP 	Created sequence: sequential, trialTypes=60, nReps=1, seed=None
33.0712 	EXP 	New trial (rep=0, index=0): OrderedDict([('target', 'badlands_113.jpg'), ('selected_dist', 'badlands_225.jpg'), ('distractor_level', 0), ('image1', 'badlands_113.jpg'), ('image2', 'badlands_225.jpg'), ('correct', 'left'), ('category', 'badlands'), ('background_0', 'mountain_151.jpg'), ('background_1', 'highway_76.jpg'), ('background_2', 'badlands_113.jpg'), ('background_3', 'golf_course_221.jpg'), ('background_4', 'bridge_136.jpg'), ('background_5', 'playground_153.jpg'), ('target_index', 2)])
33.1345 	DATA 	Keypress: space
33.1384 	EXP 	text_after_demo_instr: autoDraw = False
33.1384 	EXP 	image_0: image = 'mountain_151.jpg'
33.1384 	EXP 	image_1: image = 'highway_76.jpg'
33.1384 	EXP 	image_2: image = 'badlands_113.jpg'
33.1384 	EXP 	image_3: image = 'golf_course_221.jpg'
33.1384 	EXP 	image_4: image = 'bridge_136.jpg'
33.1384 	EXP 	image_5: image = 'playground_153.jpg'
33.1384 	EXP 	blank_screen: text = ''
33.1384 	EXP 	fixation_encoding: text = '+'
33.1384 	EXP 	fixation_encoding: autoDraw = True
33.6150 	EXP 	image_0: autoDraw = True
33.6380 	EXP 	fixation_encoding: autoDraw = False
34.4142 	EXP 	image_0: autoDraw = False
34.4142 	EXP 	image_1: autoDraw = True
35.2023 	EXP 	image_1: autoDraw = False
35.2153 	EXP 	image_2: autoDraw = True
36.0130 	EXP 	image_2: autoDraw = False
36.0130 	EXP 	image_3: autoDraw = True
36.8154 	EXP 	image_3: autoDraw = False
36.8154 	EXP 	image_4: autoDraw = True
37.6135 	EXP 	image_4: autoDraw = False
37.7079 	EXP 	image_5: autoDraw = True
38.5073 	EXP 	image_5: autoDraw = False
38.5139 	EXP 	blank_screen: autoDraw = True
39.4860 	EXP 	image_0: autoDraw = False
39.4860 	EXP 	image_1: autoDraw = False
39.4860 	EXP 	image_2: autoDraw = False
39.4860 	EXP 	image_3: autoDraw = False
39.4860 	EXP 	image_4: autoDraw = False
39.4860 	EXP 	image_5: autoDraw = False
39.4860 	EXP 	blank_screen: autoDraw = False
39.4860 	EXP 	fixation_encoding: autoDraw = False
39.4860 	EXP 	image_left: image = 'badlands_113.jpg'
39.4860 	EXP 	image_right: image = 'badlands_225.jpg'
39.4860 	EXP 	text_6: text = 'choose the image you have previously seen'
