0.7821 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
38.5064 	EXP 	Created image_2_demo = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_2_demo', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
38.5090 	EXP 	Created image_3_demo = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_3_demo', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
38.5115 	EXP 	Created image_4_demo = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_4_demo', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
38.5142 	EXP 	Created image_5_demo = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_5_demo', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
38.5152 	EXP 	Created blank_screen_demo = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='blank_screen_demo', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
38.5179 	EXP 	Created fixation_demo = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-7.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='fixation_demo', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
38.5205 	EXP 	Created image_left_demo = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_left_demo', opacity=1, ori=0.0, pos=array([-0.3,  0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
38.5231 	EXP 	Created image_right_demo = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_right_demo', opacity=1, ori=0.0, pos=array([0.3, 0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
38.7804 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_4', opacity=1, ori=0.0, pos=array([0. , 0.4]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
39.0475 	EXP 	Created text_after_demo_instr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_after_demo_instr', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
39.0504 	EXP 	Created image_0 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_0', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
39.0532 	EXP 	Created image_1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_1', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
39.0559 	EXP 	Created image_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_2', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
39.0587 	EXP 	Created image_3 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_3', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
39.0614 	EXP 	Created image_4 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_4', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
39.0640 	EXP 	Created image_5 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_5', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
39.0649 	EXP 	Created blank_screen = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='blank_screen', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
39.0655 	EXP 	Created fixation_encoding = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-7.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='fixation_encoding', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
39.0684 	EXP 	Created image_left = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_left', opacity=1, ori=0.0, pos=array([-0.3,  0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
39.0711 	EXP 	Created image_right = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_right', opacity=1, ori=0.0, pos=array([0.3, 0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
39.3288 	EXP 	Created text_6 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_6', opacity=1, ori=0.0, pos=array([0. , 0.4]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
39.3424 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
39.6024 	EXP 	Created image_left_part2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_left_part2', opacity=1, ori=0.0, pos=array([-0.3,  0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
39.6051 	EXP 	Created image_right_part2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_right_part2', opacity=1, ori=0.0, pos=array([0.3, 0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
39.6170 	EXP 	window1: mouseVisible = True
39.6383 	EXP 	Created slider_part2 = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-2, fillColor=None, flip=False, font='Open Sans', granularity=0.0, labelHeight=0.03, labelWrapWidth=None, labels=list(...), name='slider_part2', opacity=None, pos=(0, -0.32), readOnly=False, self=UNKNOWN, size=(1.0, 0.05), startValue=None, style=method-wrapper(...), styleTweaks=method-wrapper(...), ticks=array([1, 2, 3, 4, 5, 6, 7, 8, 9]), units='height', win=Window(...))
39.6412 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_5', opacity=1, ori=0.0, pos=array([0. , 0.4]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
39.9076 	EXP 	Created text_last_slide = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_last_slide', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
39.9186 	WARNING 	t of last frame was 2848.41ms (=1/0)
39.9186 	EXP 	slider_part2: autoLog = True
39.9186 	EXP 	slider_part2: markerPos = None
39.9186 	EXP 	slider_part2: rating = None
39.9186 	EXP 	slider_part2: markerPos = None
39.9186 	EXP 	slider_part2: contrast = 1.0
39.9186 	EXP 	slider_part2: autoLog = True
39.9186 	EXP 	slider_part2: styleTweaks = []
39.9186 	EXP 	slider_part2: style = 'rating'
39.9186 	EXP 	slider_part2: styleTweaks = []
39.9186 	EXP 	text_consent_form: autoDraw = True
46.4330 	DATA 	Mouse: Left button down, pos=(794,131)
46.4395 	EXP 	text_consent_form: autoDraw = False
46.4395 	EXP 	text_instructions_first_slide: autoDraw = True
46.5641 	DATA 	Mouse:  Left button up, pos=(794,131)
48.6773 	EXP 	Imported demo_encoding.xlsx as conditions, 3 conditions, 11 params
48.6778 	EXP 	Created sequence: sequential, trialTypes=3, nReps=1, seed=None
48.6781 	EXP 	New trial (rep=0, index=0): {'target': 'flower1.jpg', 'image1': 'flower1.jpg', 'image2': 'flower1_pair.jpg', 'correct': 'left', 'background_0': 'leaf3.jpg', 'background_1': 'trail1.jpg', 'background_2': 'flower1.jpg', 'background_3': 'bird1.jpg', 'background_4': 'tree3.jpg', 'background_5': 'fence4.jpg', 'target_index': 2}
48.7409 	DATA 	Keypress: space
48.7437 	WARNING 	t of last frame was 75.74ms (=1/13)
48.7437 	EXP 	text_instructions_first_slide: autoDraw = False
48.7437 	EXP 	image_0_demo: image = 'leaf3.jpg'
48.7437 	EXP 	image_1_demo: image = 'trail1.jpg'
48.7437 	EXP 	image_2_demo: image = 'flower1.jpg'
48.7437 	EXP 	image_3_demo: image = 'bird1.jpg'
48.7437 	EXP 	image_4_demo: image = 'tree3.jpg'
48.7437 	EXP 	image_5_demo: image = 'fence4.jpg'
48.7437 	EXP 	blank_screen_demo: text = ''
48.7437 	EXP 	fixation_demo: autoDraw = True
49.2110 	EXP 	image_0_demo: autoDraw = True
49.2420 	EXP 	fixation_demo: autoDraw = False
49.4068 	EXP 	image_0_demo: autoDraw = False
49.4103 	EXP 	image_1_demo: autoDraw = True
49.6106 	EXP 	image_1_demo: autoDraw = False
49.6158 	EXP 	image_2_demo: autoDraw = True
49.8030 	EXP 	image_2_demo: autoDraw = False
49.8240 	EXP 	image_3_demo: autoDraw = True
50.0184 	EXP 	image_3_demo: autoDraw = False
50.0184 	EXP 	image_4_demo: autoDraw = True
50.2177 	EXP 	image_4_demo: autoDraw = False
50.2227 	EXP 	image_5_demo: autoDraw = True
50.4128 	EXP 	image_5_demo: autoDraw = False
50.4128 	EXP 	blank_screen_demo: autoDraw = True
51.3881 	EXP 	image_0_demo: autoDraw = False
51.3881 	EXP 	image_1_demo: autoDraw = False
51.3881 	EXP 	image_2_demo: autoDraw = False
51.3881 	EXP 	image_3_demo: autoDraw = False
51.3881 	EXP 	image_4_demo: autoDraw = False
51.3881 	EXP 	image_5_demo: autoDraw = False
51.3881 	EXP 	blank_screen_demo: autoDraw = False
51.3881 	EXP 	fixation_demo: autoDraw = False
51.3881 	EXP 	image_left_demo: image = 'flower1.jpg'
51.3881 	EXP 	image_right_demo: image = 'flower1_pair.jpg'
51.3881 	EXP 	text_4: text = 'choose the image you have previously seen'
51.3881 	EXP 	image_left_demo: autoDraw = True
51.3881 	EXP 	image_right_demo: autoDraw = True
51.3881 	EXP 	text_4: autoDraw = True
52.3684 	EXP 	New trial (rep=0, index=1): {'target': 'leaf2.jpg', 'image1': 'leaf1.jpg', 'image2': 'leaf2.jpg', 'correct': 'right', 'background_0': 'trail2.jpg', 'background_1': 'leaf2.jpg', 'background_2': 'bird2.jpg', 'background_3': 'tree2.jpg', 'background_4': 'fence3.jpg', 'background_5': 'flower2.jpg', 'target_index': 1}
52.4096 	DATA 	Keypress: right
52.4119 	WARNING 	t of last frame was 46.30ms (=1/21)
52.4119 	EXP 	image_left_demo: autoDraw = False
52.4119 	EXP 	image_right_demo: autoDraw = False
52.4119 	EXP 	text_4: autoDraw = False
52.4119 	EXP 	image_0_demo: image = 'trail2.jpg'
52.4119 	EXP 	image_1_demo: image = 'leaf2.jpg'
52.4119 	EXP 	image_2_demo: image = 'bird2.jpg'
52.4119 	EXP 	image_3_demo: image = 'tree2.jpg'
52.4119 	EXP 	image_4_demo: image = 'fence3.jpg'
52.4119 	EXP 	image_5_demo: image = 'flower2.jpg'
52.4119 	EXP 	blank_screen_demo: text = ''
52.4119 	EXP 	fixation_demo: autoDraw = True
52.8913 	EXP 	image_0_demo: autoDraw = True
52.9087 	EXP 	fixation_demo: autoDraw = False
53.0933 	EXP 	image_0_demo: autoDraw = False
53.0933 	EXP 	image_1_demo: autoDraw = True
53.2901 	EXP 	image_1_demo: autoDraw = False
53.2901 	EXP 	image_2_demo: autoDraw = True
53.4771 	EXP 	image_2_demo: autoDraw = False
53.4771 	EXP 	image_3_demo: autoDraw = True
53.6753 	EXP 	image_3_demo: autoDraw = False
53.6807 	EXP 	image_4_demo: autoDraw = True
53.8726 	EXP 	image_4_demo: autoDraw = False
53.8781 	EXP 	image_5_demo: autoDraw = True
54.0759 	EXP 	image_5_demo: autoDraw = False
54.0783 	EXP 	blank_screen_demo: autoDraw = True
55.0866 	EXP 	image_0_demo: autoDraw = False
55.0866 	EXP 	image_1_demo: autoDraw = False
55.0866 	EXP 	image_2_demo: autoDraw = False
55.0866 	EXP 	image_3_demo: autoDraw = False
55.0866 	EXP 	image_4_demo: autoDraw = False
55.0866 	EXP 	image_5_demo: autoDraw = False
55.0866 	EXP 	blank_screen_demo: autoDraw = False
55.0866 	EXP 	fixation_demo: autoDraw = False
55.0866 	EXP 	image_left_demo: image = 'leaf1.jpg'
55.0866 	EXP 	image_right_demo: image = 'leaf2.jpg'
55.0866 	EXP 	text_4: text = 'choose the image you have previously seen'
55.0866 	EXP 	image_left_demo: autoDraw = True
55.0866 	EXP 	image_right_demo: autoDraw = True
55.0866 	EXP 	text_4: autoDraw = True
55.4366 	EXP 	New trial (rep=0, index=2): {'target': 'fence1.jpg', 'image1': 'fence1.jpg', 'image2': 'fence2.jpg', 'correct': 'left', 'background_0': 'tree1.jpg', 'background_1': 'bird3.jpg', 'background_2': 'trail3.jpg', 'background_3': 'fence1.jpg', 'background_4': 'leaf4.jpg', 'background_5': 'flower3.jpg', 'target_index': 3}
55.4716 	DATA 	Keypress: right
55.4740 	WARNING 	t of last frame was 38.04ms (=1/26)
55.4740 	EXP 	image_left_demo: autoDraw = False
55.4740 	EXP 	image_right_demo: autoDraw = False
55.4740 	EXP 	text_4: autoDraw = False
55.4740 	EXP 	image_0_demo: image = 'tree1.jpg'
55.4740 	EXP 	image_1_demo: image = 'bird3.jpg'
55.4740 	EXP 	image_2_demo: image = 'trail3.jpg'
55.4740 	EXP 	image_3_demo: image = 'fence1.jpg'
55.4740 	EXP 	image_4_demo: image = 'leaf4.jpg'
55.4740 	EXP 	image_5_demo: image = 'flower3.jpg'
55.4740 	EXP 	blank_screen_demo: text = ''
55.4740 	EXP 	fixation_demo: autoDraw = True
55.9562 	EXP 	image_0_demo: autoDraw = True
55.9648 	EXP 	fixation_demo: autoDraw = False
56.1537 	EXP 	image_0_demo: autoDraw = False
56.1537 	EXP 	image_1_demo: autoDraw = True
56.3432 	EXP 	image_1_demo: autoDraw = False
56.3569 	EXP 	image_2_demo: autoDraw = True
56.5442 	EXP 	image_2_demo: autoDraw = False
56.5497 	EXP 	image_3_demo: autoDraw = True
56.7442 	EXP 	image_3_demo: autoDraw = False
56.7580 	EXP 	image_4_demo: autoDraw = True
56.9428 	EXP 	image_4_demo: autoDraw = False
56.9428 	EXP 	image_5_demo: autoDraw = True
57.1339 	EXP 	image_5_demo: autoDraw = False
57.1552 	EXP 	blank_screen_demo: autoDraw = True
58.1559 	EXP 	image_0_demo: autoDraw = False
58.1559 	EXP 	image_1_demo: autoDraw = False
58.1559 	EXP 	image_2_demo: autoDraw = False
58.1559 	EXP 	image_3_demo: autoDraw = False
58.1559 	EXP 	image_4_demo: autoDraw = False
58.1559 	EXP 	image_5_demo: autoDraw = False
58.1559 	EXP 	blank_screen_demo: autoDraw = False
58.1559 	EXP 	fixation_demo: autoDraw = False
58.1559 	EXP 	image_left_demo: image = 'fence1.jpg'
58.1559 	EXP 	image_right_demo: image = 'fence2.jpg'
58.1559 	EXP 	text_4: text = 'choose the image you have previously seen'
58.1559 	EXP 	image_left_demo: autoDraw = True
58.1559 	EXP 	image_right_demo: autoDraw = True
58.1559 	EXP 	text_4: autoDraw = True
58.5717 	DATA 	Keypress: right
58.5743 	EXP 	image_left_demo: autoDraw = False
58.5743 	EXP 	image_right_demo: autoDraw = False
58.5743 	EXP 	text_4: autoDraw = False
58.5743 	EXP 	text_after_demo_instr: autoDraw = True
62.2550 	EXP 	Imported sub_0.csv as conditions, 60 conditions, 14 params
62.2553 	EXP 	Created sequence: sequential, trialTypes=60, nReps=1, seed=None
62.2556 	EXP 	New trial (rep=0, index=0): OrderedDict([('target', 'badlands_113.jpg'), ('selected_dist', 'badlands_225.jpg'), ('distractor_level', 0), ('image1', 'badlands_113.jpg'), ('image2', 'badlands_225.jpg'), ('correct', 'left'), ('category', 'badlands'), ('background_0', 'mountain_151.jpg'), ('background_1', 'highway_76.jpg'), ('background_2', 'badlands_113.jpg'), ('background_3', 'golf_course_221.jpg'), ('background_4', 'bridge_136.jpg'), ('background_5', 'playground_153.jpg'), ('target_index', 2)])
62.3073 	DATA 	Keypress: space
62.3098 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
62.3098 	EXP 	text_after_demo_instr: autoDraw = False
62.3098 	EXP 	image_0: image = 'mountain_151.jpg'
62.3098 	EXP 	image_1: image = 'highway_76.jpg'
62.3098 	EXP 	image_2: image = 'badlands_113.jpg'
62.3098 	EXP 	image_3: image = 'golf_course_221.jpg'
62.3098 	EXP 	image_4: image = 'bridge_136.jpg'
62.3098 	EXP 	image_5: image = 'playground_153.jpg'
62.3098 	EXP 	blank_screen: text = ''
62.3098 	EXP 	fixation_encoding: text = '+'
62.3098 	EXP 	fixation_encoding: autoDraw = True
62.7926 	EXP 	image_0: autoDraw = True
62.7947 	EXP 	fixation_encoding: autoDraw = False
62.9936 	EXP 	image_0: autoDraw = False
62.9998 	EXP 	image_1: autoDraw = True
63.1883 	EXP 	image_1: autoDraw = False
63.2022 	EXP 	image_2: autoDraw = True
63.3984 	EXP 	image_2: autoDraw = False
63.3984 	EXP 	image_3: autoDraw = True
63.5975 	EXP 	image_3: autoDraw = False
63.5975 	EXP 	image_4: autoDraw = True
63.7999 	EXP 	image_4: autoDraw = False
63.7999 	EXP 	image_5: autoDraw = True
63.9886 	EXP 	image_5: autoDraw = False
64.0025 	EXP 	blank_screen: autoDraw = True
64.9651 	EXP 	image_0: autoDraw = False
64.9651 	EXP 	image_1: autoDraw = False
64.9651 	EXP 	image_2: autoDraw = False
64.9651 	EXP 	image_3: autoDraw = False
64.9651 	EXP 	image_4: autoDraw = False
64.9651 	EXP 	image_5: autoDraw = False
64.9651 	EXP 	blank_screen: autoDraw = False
64.9651 	EXP 	fixation_encoding: autoDraw = False
64.9651 	EXP 	image_left: image = 'badlands_113.jpg'
64.9651 	EXP 	image_right: image = 'badlands_225.jpg'
64.9651 	EXP 	text_6: text = 'choose the image you have previously seen'
64.9651 	EXP 	image_left: autoDraw = True
