0.6327 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
7.5927 	EXP 	Created image_1_demo = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_1_demo', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
7.5953 	EXP 	Created image_2_demo = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_2_demo', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
7.5979 	EXP 	Created image_3_demo = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_3_demo', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
7.6005 	EXP 	Created image_4_demo = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_4_demo', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
7.6034 	EXP 	Created image_5_demo = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_5_demo', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
7.6045 	EXP 	Created blank_screen_demo = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='blank_screen_demo', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
7.6072 	EXP 	Created fixation_demo = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-7.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='fixation_demo', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
7.6100 	EXP 	Created image_left_demo = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_left_demo', opacity=1, ori=0.0, pos=array([-0.3,  0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
7.6126 	EXP 	Created image_right_demo = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_right_demo', opacity=1, ori=0.0, pos=array([0.3, 0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
7.8709 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_4', opacity=1, ori=0.0, pos=array([0. , 0.4]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
8.1401 	EXP 	Created text_after_demo_instr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_after_demo_instr', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
8.1435 	EXP 	Created image_0 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_0', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
8.1462 	EXP 	Created image_1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_1', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
8.1491 	EXP 	Created image_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_2', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
8.1518 	EXP 	Created image_3 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_3', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
8.1545 	EXP 	Created image_4 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_4', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
8.1572 	EXP 	Created image_5 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_5', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
8.1581 	EXP 	Created blank_screen = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='blank_screen', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
8.1588 	EXP 	Created fixation_encoding = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-7.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='fixation_encoding', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
8.1615 	EXP 	Created image_left = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_left', opacity=1, ori=0.0, pos=array([-0.3,  0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
8.1642 	EXP 	Created image_right = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_right', opacity=1, ori=0.0, pos=array([0.3, 0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
8.4219 	EXP 	Created text_6 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_6', opacity=1, ori=0.0, pos=array([0. , 0.4]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
8.4351 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
8.6956 	EXP 	Created image_left_part2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_left_part2', opacity=1, ori=0.0, pos=array([-0.3,  0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
8.6984 	EXP 	Created image_right_part2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_right_part2', opacity=1, ori=0.0, pos=array([0.3, 0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
8.7102 	EXP 	window1: mouseVisible = True
8.7320 	EXP 	Created slider_part2 = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-2, fillColor=None, flip=False, font='Open Sans', granularity=0.0, labelHeight=0.03, labelWrapWidth=None, labels=list(...), name='slider_part2', opacity=None, pos=(0, -0.32), readOnly=False, self=UNKNOWN, size=(1.0, 0.05), startValue=None, style=method-wrapper(...), styleTweaks=method-wrapper(...), ticks=array([1, 2, 3, 4, 5, 6, 7, 8, 9]), units='height', win=Window(...))
8.7351 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_5', opacity=1, ori=0.0, pos=array([0. , 0.4]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
9.0009 	EXP 	Created text_last_slide = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_last_slide', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
9.0173 	WARNING 	t of last frame was 2981.56ms (=1/0)
9.0173 	EXP 	slider_part2: autoLog = True
9.0173 	EXP 	slider_part2: markerPos = None
9.0173 	EXP 	slider_part2: rating = None
9.0173 	EXP 	slider_part2: markerPos = None
9.0173 	EXP 	slider_part2: contrast = 1.0
9.0173 	EXP 	slider_part2: autoLog = True
9.0173 	EXP 	slider_part2: styleTweaks = []
9.0173 	EXP 	slider_part2: style = 'rating'
9.0173 	EXP 	slider_part2: styleTweaks = []
9.0173 	EXP 	text_consent_form: autoDraw = True
11.9618 	DATA 	Mouse: Left button down, pos=(773,107)
11.9695 	EXP 	text_consent_form: autoDraw = False
11.9695 	EXP 	text_instructions_first_slide: autoDraw = True
12.0765 	DATA 	Mouse:  Left button up, pos=(773,107)
17.9025 	EXP 	Imported demo_encoding.xlsx as conditions, 3 conditions, 11 params
17.9035 	EXP 	Created sequence: sequential, trialTypes=3, nReps=1, seed=None
17.9038 	EXP 	New trial (rep=0, index=0): {'target': 'flower1.jpg', 'image1': 'flower1.jpg', 'image2': 'flower1_pair.jpg', 'correct': 'left', 'background_0': 'leaf3.jpg', 'background_1': 'trail1.jpg', 'background_2': 'flower1.jpg', 'background_3': 'bird1.jpg', 'background_4': 'tree3.jpg', 'background_5': 'fence4.jpg', 'target_index': 2}
17.9819 	DATA 	Keypress: space
17.9846 	WARNING 	t of last frame was 89.61ms (=1/11)
17.9846 	EXP 	text_instructions_first_slide: autoDraw = False
17.9846 	EXP 	image_0_demo: image = 'leaf3.jpg'
17.9846 	EXP 	image_1_demo: image = 'trail1.jpg'
17.9846 	EXP 	image_2_demo: image = 'flower1.jpg'
17.9846 	EXP 	image_3_demo: image = 'bird1.jpg'
17.9846 	EXP 	image_4_demo: image = 'tree3.jpg'
17.9846 	EXP 	image_5_demo: image = 'fence4.jpg'
17.9846 	EXP 	blank_screen_demo: text = ''
17.9846 	EXP 	fixation_demo: autoDraw = True
18.4667 	EXP 	image_0_demo: autoDraw = True
18.4828 	EXP 	fixation_demo: autoDraw = False
18.6671 	EXP 	image_0_demo: autoDraw = False
18.6696 	EXP 	image_1_demo: autoDraw = True
18.8663 	EXP 	image_1_demo: autoDraw = False
18.8663 	EXP 	image_2_demo: autoDraw = True
19.0555 	EXP 	image_2_demo: autoDraw = False
19.0771 	EXP 	image_3_demo: autoDraw = True
19.2662 	EXP 	image_3_demo: autoDraw = False
19.2662 	EXP 	image_4_demo: autoDraw = True
19.4525 	EXP 	image_4_demo: autoDraw = False
19.4707 	EXP 	image_5_demo: autoDraw = True
19.6629 	EXP 	image_5_demo: autoDraw = False
19.6768 	EXP 	blank_screen_demo: autoDraw = True
20.6148 	EXP 	image_0_demo: autoDraw = False
20.6148 	EXP 	image_1_demo: autoDraw = False
20.6148 	EXP 	image_2_demo: autoDraw = False
20.6148 	EXP 	image_3_demo: autoDraw = False
20.6148 	EXP 	image_4_demo: autoDraw = False
20.6148 	EXP 	image_5_demo: autoDraw = False
20.6148 	EXP 	blank_screen_demo: autoDraw = False
20.6148 	EXP 	fixation_demo: autoDraw = False
20.6148 	EXP 	image_left_demo: image = 'flower1.jpg'
20.6148 	EXP 	image_right_demo: image = 'flower1_pair.jpg'
20.6148 	EXP 	text_4: text = 'choose the image you have previously seen'
20.6148 	EXP 	image_left_demo: autoDraw = True
20.6148 	EXP 	image_right_demo: autoDraw = True
20.6148 	EXP 	text_4: autoDraw = True
24.2771 	EXP 	New trial (rep=0, index=1): {'target': 'leaf2.jpg', 'image1': 'leaf1.jpg', 'image2': 'leaf2.jpg', 'correct': 'right', 'background_0': 'trail2.jpg', 'background_1': 'leaf2.jpg', 'background_2': 'bird2.jpg', 'background_3': 'tree2.jpg', 'background_4': 'fence3.jpg', 'background_5': 'flower2.jpg', 'target_index': 1}
24.4632 	DATA 	Keypress: left
24.4658 	WARNING 	t of last frame was 189.70ms (=1/5)
24.4658 	EXP 	image_left_demo: autoDraw = False
24.4658 	EXP 	image_right_demo: autoDraw = False
24.4658 	EXP 	text_4: autoDraw = False
24.4658 	EXP 	image_0_demo: image = 'trail2.jpg'
24.4658 	EXP 	image_1_demo: image = 'leaf2.jpg'
24.4658 	EXP 	image_2_demo: image = 'bird2.jpg'
24.4658 	EXP 	image_3_demo: image = 'tree2.jpg'
24.4658 	EXP 	image_4_demo: image = 'fence3.jpg'
24.4658 	EXP 	image_5_demo: image = 'flower2.jpg'
24.4658 	EXP 	blank_screen_demo: text = ''
24.4658 	EXP 	fixation_demo: autoDraw = True
24.7933 	EXP 	image_0_demo: autoDraw = True
24.9548 	EXP 	fixation_demo: autoDraw = False
24.9900 	EXP 	image_0_demo: autoDraw = False
24.9922 	EXP 	image_1_demo: autoDraw = True
25.1824 	EXP 	image_1_demo: autoDraw = False
25.1947 	EXP 	image_2_demo: autoDraw = True
25.3905 	EXP 	image_2_demo: autoDraw = False
25.3962 	EXP 	image_3_demo: autoDraw = True
25.5837 	EXP 	image_3_demo: autoDraw = False
25.5837 	EXP 	image_4_demo: autoDraw = True
25.7780 	EXP 	image_4_demo: autoDraw = False
25.7965 	EXP 	image_5_demo: autoDraw = True
25.9931 	EXP 	image_5_demo: autoDraw = False
25.9931 	EXP 	blank_screen_demo: autoDraw = True
26.9981 	EXP 	image_0_demo: autoDraw = False
26.9981 	EXP 	image_1_demo: autoDraw = False
26.9981 	EXP 	image_2_demo: autoDraw = False
26.9981 	EXP 	image_3_demo: autoDraw = False
26.9981 	EXP 	image_4_demo: autoDraw = False
26.9981 	EXP 	image_5_demo: autoDraw = False
26.9981 	EXP 	blank_screen_demo: autoDraw = False
26.9981 	EXP 	fixation_demo: autoDraw = False
26.9981 	EXP 	image_left_demo: image = 'leaf1.jpg'
26.9981 	EXP 	image_right_demo: image = 'leaf2.jpg'
26.9981 	EXP 	text_4: text = 'choose the image you have previously seen'
26.9981 	EXP 	image_left_demo: autoDraw = True
26.9981 	EXP 	image_right_demo: autoDraw = True
26.9981 	EXP 	text_4: autoDraw = True
27.7383 	EXP 	New trial (rep=0, index=2): {'target': 'fence1.jpg', 'image1': 'fence1.jpg', 'image2': 'fence2.jpg', 'correct': 'left', 'background_0': 'tree1.jpg', 'background_1': 'bird3.jpg', 'background_2': 'trail3.jpg', 'background_3': 'fence1.jpg', 'background_4': 'leaf4.jpg', 'background_5': 'flower3.jpg', 'target_index': 3}
27.7753 	DATA 	Keypress: left
27.7777 	WARNING 	t of last frame was 41.40ms (=1/24)
27.7777 	EXP 	image_left_demo: autoDraw = False
27.7777 	EXP 	image_right_demo: autoDraw = False
27.7777 	EXP 	text_4: autoDraw = False
27.7777 	EXP 	image_0_demo: image = 'tree1.jpg'
27.7777 	EXP 	image_1_demo: image = 'bird3.jpg'
27.7777 	EXP 	image_2_demo: image = 'trail3.jpg'
27.7777 	EXP 	image_3_demo: image = 'fence1.jpg'
27.7777 	EXP 	image_4_demo: image = 'leaf4.jpg'
27.7777 	EXP 	image_5_demo: image = 'flower3.jpg'
27.7777 	EXP 	blank_screen_demo: text = ''
27.7777 	EXP 	fixation_demo: autoDraw = True
28.2583 	EXP 	image_0_demo: autoDraw = True
28.2766 	EXP 	fixation_demo: autoDraw = False
28.4452 	EXP 	image_0_demo: autoDraw = False
28.4675 	EXP 	image_1_demo: autoDraw = True
28.6586 	EXP 	image_2_demo: autoDraw = True
28.6634 	EXP 	image_1_demo: autoDraw = False
28.8532 	EXP 	image_2_demo: autoDraw = False
28.8532 	EXP 	image_3_demo: autoDraw = True
29.0496 	EXP 	image_3_demo: autoDraw = False
29.0541 	EXP 	image_4_demo: autoDraw = True
29.2526 	EXP 	image_4_demo: autoDraw = False
29.2575 	EXP 	image_5_demo: autoDraw = True
29.4469 	EXP 	image_5_demo: autoDraw = False
29.4571 	EXP 	blank_screen_demo: autoDraw = True
30.4530 	EXP 	image_0_demo: autoDraw = False
30.4530 	EXP 	image_1_demo: autoDraw = False
30.4530 	EXP 	image_2_demo: autoDraw = False
30.4530 	EXP 	image_3_demo: autoDraw = False
30.4530 	EXP 	image_4_demo: autoDraw = False
30.4530 	EXP 	image_5_demo: autoDraw = False
30.4530 	EXP 	blank_screen_demo: autoDraw = False
30.4530 	EXP 	fixation_demo: autoDraw = False
30.4530 	EXP 	image_left_demo: image = 'fence1.jpg'
30.4530 	EXP 	image_right_demo: image = 'fence2.jpg'
30.4530 	EXP 	text_4: text = 'choose the image you have previously seen'
30.4530 	EXP 	image_left_demo: autoDraw = True
30.4530 	EXP 	image_right_demo: autoDraw = True
30.4530 	EXP 	text_4: autoDraw = True
31.0234 	DATA 	Keypress: left
31.0280 	EXP 	image_left_demo: autoDraw = False
31.0280 	EXP 	image_right_demo: autoDraw = False
31.0280 	EXP 	text_4: autoDraw = False
31.0280 	EXP 	text_after_demo_instr: autoDraw = True
32.0004 	EXP 	Imported sub_0.csv as conditions, 60 conditions, 14 params
32.0007 	EXP 	Created sequence: sequential, trialTypes=60, nReps=1, seed=None
32.0010 	EXP 	New trial (rep=0, index=0): OrderedDict([('target', 'badlands_113.jpg'), ('selected_dist', 'badlands_225.jpg'), ('distractor_level', 0), ('image1', 'badlands_113.jpg'), ('image2', 'badlands_225.jpg'), ('correct', 'left'), ('category', 'badlands'), ('background_0', 'mountain_151.jpg'), ('background_1', 'highway_76.jpg'), ('background_2', 'badlands_113.jpg'), ('background_3', 'golf_course_221.jpg'), ('background_4', 'bridge_136.jpg'), ('background_5', 'playground_153.jpg'), ('target_index', 2)])
32.0467 	DATA 	Keypress: space
32.0492 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
32.0492 	EXP 	text_after_demo_instr: autoDraw = False
32.0492 	EXP 	image_0: image = 'mountain_151.jpg'
32.0492 	EXP 	image_1: image = 'highway_76.jpg'
32.0492 	EXP 	image_2: image = 'badlands_113.jpg'
32.0492 	EXP 	image_3: image = 'golf_course_221.jpg'
32.0492 	EXP 	image_4: image = 'bridge_136.jpg'
32.0492 	EXP 	image_5: image = 'playground_153.jpg'
32.0492 	EXP 	blank_screen: text = ''
32.0492 	EXP 	fixation_encoding: text = '+'
32.0492 	EXP 	fixation_encoding: autoDraw = True
32.5277 	EXP 	image_0: autoDraw = True
32.5454 	EXP 	fixation_encoding: autoDraw = False
32.7160 	EXP 	image_0: autoDraw = False
32.7358 	EXP 	image_1: autoDraw = True
32.9246 	EXP 	image_1: autoDraw = False
32.9380 	EXP 	image_2: autoDraw = True
33.1246 	EXP 	image_2: autoDraw = False
33.1246 	EXP 	image_3: autoDraw = True
33.3212 	EXP 	image_3: autoDraw = False
33.3266 	EXP 	image_4: autoDraw = True
33.5311 	EXP 	image_4: autoDraw = False
33.5311 	EXP 	image_5: autoDraw = True
33.7197 	EXP 	image_5: autoDraw = False
33.7380 	EXP 	blank_screen: autoDraw = True
34.7133 	EXP 	image_0: autoDraw = False
34.7133 	EXP 	image_1: autoDraw = False
34.7133 	EXP 	image_2: autoDraw = False
34.7133 	EXP 	image_3: autoDraw = False
34.7133 	EXP 	image_4: autoDraw = False
34.7133 	EXP 	image_5: autoDraw = False
34.7133 	EXP 	blank_screen: autoDraw = False
34.7133 	EXP 	fixation_encoding: autoDraw = False
34.7133 	EXP 	image_left: image = 'badlands_113.jpg'
34.7133 	EXP 	image_right: image = 'badlands_225.jpg'
34.7133 	EXP 	text_6: text = 'choose the image you have previously seen'
34.7133 	EXP 	image_left: autoDraw = True
