0.6938 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
11.1010 	EXP 	Created image_1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_1', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
11.1036 	EXP 	Created image_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_2', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
11.1062 	EXP 	Created image_3 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_3', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
11.1088 	EXP 	Created image_4 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_4', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
11.1114 	EXP 	Created image_5 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_5', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
11.1122 	EXP 	Created blank_screen = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='blank_screen', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
11.1128 	EXP 	Created fixation_encoding = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-7.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='fixation_encoding', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
11.1154 	EXP 	Created image_left = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_left', opacity=1, ori=0.0, pos=array([-0.3,  0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
11.1180 	EXP 	Created image_right = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_right', opacity=1, ori=0.0, pos=array([0.3, 0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
11.3543 	EXP 	Created text_6 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_6', opacity=1, ori=0.0, pos=array([0. , 0.4]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
11.3662 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
11.6029 	EXP 	Created image_left_part2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_left_part2', opacity=1, ori=0.0, pos=array([-0.3,  0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
11.6055 	EXP 	Created image_right_part2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_right_part2', opacity=1, ori=0.0, pos=array([0.3, 0. ]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
11.6172 	EXP 	window1: mouseVisible = True
11.6363 	EXP 	Created slider_part2 = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-2, fillColor=None, flip=False, font='Open Sans', granularity=0.0, labelHeight=0.03, labelWrapWidth=None, labels=list(...), name='slider_part2', opacity=None, pos=(0, -0.32), readOnly=False, self=UNKNOWN, size=(1.0, 0.05), startValue=None, style=method-wrapper(...), styleTweaks=method-wrapper(...), ticks=array([1, 2, 3, 4, 5, 6, 7, 8, 9]), units='height', win=Window(...))
11.6391 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_5', opacity=1, ori=0.0, pos=array([0. , 0.4]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
11.8812 	EXP 	Created text_last_slide = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_last_slide', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
11.8903 	WARNING 	t of last frame was 2667.26ms (=1/0)
11.8903 	EXP 	slider_part2: autoLog = True
11.8903 	EXP 	slider_part2: markerPos = None
11.8903 	EXP 	slider_part2: rating = None
11.8903 	EXP 	slider_part2: markerPos = None
11.8903 	EXP 	slider_part2: contrast = 1.0
11.8903 	EXP 	slider_part2: autoLog = True
11.8903 	EXP 	slider_part2: styleTweaks = []
11.8903 	EXP 	slider_part2: style = 'rating'
11.8903 	EXP 	slider_part2: styleTweaks = []
11.8903 	EXP 	text_consent_form: autoDraw = True
22.8186 	DATA 	Mouse: Left button down, pos=(775,125)
22.8189 	DATA 	Mouse:  Left button up, pos=(775,125)
24.2098 	DATA 	Mouse: Left button down, pos=(775,125)
24.2152 	EXP 	text_consent_form: autoDraw = False
24.2152 	EXP 	text_instructions_first_slide: autoDraw = True
24.4212 	DATA 	Mouse:  Left button up, pos=(775,125)
33.5729 	DATA 	Mouse: Left button down, pos=(775,125)
33.7288 	DATA 	Mouse:  Left button up, pos=(775,125)
35.0411 	DATA 	Mouse: Left button down, pos=(775,125)
35.0417 	DATA 	Mouse:  Left button up, pos=(775,125)
35.5602 	EXP 	Imported demo_encoding.xlsx as conditions, 3 conditions, 11 params
35.5611 	EXP 	Created sequence: sequential, trialTypes=3, nReps=1, seed=None
35.5617 	EXP 	New trial (rep=0, index=0): {'target': 'flower1.jpg', 'image1': 'flower1.jpg', 'image2': 'flower1_pair.jpg', 'correct': 'left', 'background_0': 'leaf3.jpg', 'background_1': 'trail1.jpg', 'background_2': 'flower1.jpg', 'background_3': 'bird1.jpg', 'background_4': 'tree3.jpg', 'background_5': 'fence4.jpg', 'target_index': 2}
35.6438 	DATA 	Keypress: space
35.6484 	WARNING 	t of last frame was 104.29ms (=1/9)
35.6484 	EXP 	text_instructions_first_slide: autoDraw = False
35.6484 	EXP 	image_0_demo: image = 'leaf3.jpg'
35.6484 	EXP 	image_1_demo: image = 'trail1.jpg'
35.6484 	EXP 	image_2_demo: image = 'flower1.jpg'
35.6484 	EXP 	image_3_demo: image = 'bird1.jpg'
35.6484 	EXP 	image_4_demo: image = 'tree3.jpg'
35.6484 	EXP 	image_5_demo: image = 'fence4.jpg'
35.6484 	EXP 	blank_screen_demo: text = ''
35.6484 	EXP 	fixation_demo: autoDraw = True
36.1359 	EXP 	image_0_demo: autoDraw = True
36.1402 	EXP 	fixation_demo: autoDraw = False
36.3336 	EXP 	image_0_demo: autoDraw = False
36.3336 	EXP 	image_1_demo: autoDraw = True
36.5343 	EXP 	image_1_demo: autoDraw = False
36.5343 	EXP 	image_2_demo: autoDraw = True
36.7344 	EXP 	image_2_demo: autoDraw = False
36.7344 	EXP 	image_3_demo: autoDraw = True
36.9337 	EXP 	image_3_demo: autoDraw = False
36.9337 	EXP 	image_4_demo: autoDraw = True
37.1316 	EXP 	image_4_demo: autoDraw = False
37.1316 	EXP 	image_5_demo: autoDraw = True
37.3296 	EXP 	image_5_demo: autoDraw = False
37.3341 	EXP 	blank_screen_demo: autoDraw = True
38.2865 	WARNING 	t of last frame was 32.46ms (=1/30)
38.2865 	EXP 	image_0_demo: autoDraw = False
38.2865 	EXP 	image_1_demo: autoDraw = False
38.2865 	EXP 	image_2_demo: autoDraw = False
38.2865 	EXP 	image_3_demo: autoDraw = False
38.2865 	EXP 	image_4_demo: autoDraw = False
38.2865 	EXP 	image_5_demo: autoDraw = False
38.2865 	EXP 	blank_screen_demo: autoDraw = False
38.2865 	EXP 	fixation_demo: autoDraw = False
38.2865 	EXP 	image_left_demo: image = 'flower1.jpg'
38.2865 	EXP 	image_right_demo: image = 'flower1_pair.jpg'
38.2865 	EXP 	text_4: text = 'choose the image you have previously seen'
38.2865 	EXP 	image_left_demo: autoDraw = True
38.2865 	EXP 	image_right_demo: autoDraw = True
38.2865 	EXP 	text_4: autoDraw = True
40.3847 	EXP 	New trial (rep=0, index=1): {'target': 'leaf2.jpg', 'image1': 'leaf1.jpg', 'image2': 'leaf2.jpg', 'correct': 'right', 'background_0': 'trail2.jpg', 'background_1': 'leaf2.jpg', 'background_2': 'bird2.jpg', 'background_3': 'tree2.jpg', 'background_4': 'fence3.jpg', 'background_5': 'flower2.jpg', 'target_index': 1}
40.4594 	DATA 	Keypress: left
40.4627 	WARNING 	t of last frame was 79.79ms (=1/12)
40.4627 	EXP 	image_left_demo: autoDraw = False
40.4627 	EXP 	image_right_demo: autoDraw = False
40.4627 	EXP 	text_4: autoDraw = False
40.4627 	EXP 	image_0_demo: image = 'trail2.jpg'
40.4627 	EXP 	image_1_demo: image = 'leaf2.jpg'
40.4627 	EXP 	image_2_demo: image = 'bird2.jpg'
40.4627 	EXP 	image_3_demo: image = 'tree2.jpg'
40.4627 	EXP 	image_4_demo: image = 'fence3.jpg'
40.4627 	EXP 	image_5_demo: image = 'flower2.jpg'
40.4627 	EXP 	blank_screen_demo: text = ''
40.4627 	EXP 	fixation_demo: autoDraw = True
40.9029 	EXP 	image_0_demo: autoDraw = True
40.9627 	EXP 	fixation_demo: autoDraw = False
41.0947 	EXP 	image_0_demo: autoDraw = False
41.1150 	EXP 	image_1_demo: autoDraw = True
41.3149 	EXP 	image_1_demo: autoDraw = False
41.3149 	EXP 	image_2_demo: autoDraw = True
41.5153 	EXP 	image_2_demo: autoDraw = False
41.5153 	EXP 	image_3_demo: autoDraw = True
41.7145 	EXP 	image_3_demo: autoDraw = False
41.7145 	EXP 	image_4_demo: autoDraw = True
41.9151 	EXP 	image_4_demo: autoDraw = False
41.9151 	EXP 	image_5_demo: autoDraw = True
42.1155 	EXP 	image_5_demo: autoDraw = False
42.1155 	EXP 	blank_screen_demo: autoDraw = True
43.1262 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
43.1261 	EXP 	image_0_demo: autoDraw = False
43.1261 	EXP 	image_1_demo: autoDraw = False
43.1261 	EXP 	image_2_demo: autoDraw = False
43.1261 	EXP 	image_3_demo: autoDraw = False
43.1261 	EXP 	image_4_demo: autoDraw = False
43.1261 	EXP 	image_5_demo: autoDraw = False
43.1261 	EXP 	blank_screen_demo: autoDraw = False
43.1261 	EXP 	fixation_demo: autoDraw = False
43.1261 	EXP 	image_left_demo: image = 'leaf1.jpg'
43.1261 	EXP 	image_right_demo: image = 'leaf2.jpg'
43.1261 	EXP 	text_4: text = 'choose the image you have previously seen'
43.1261 	EXP 	image_left_demo: autoDraw = True
43.1261 	EXP 	image_right_demo: autoDraw = True
43.1261 	EXP 	text_4: autoDraw = True
45.1795 	EXP 	New trial (rep=0, index=2): {'target': 'fence1.jpg', 'image1': 'fence1.jpg', 'image2': 'fence2.jpg', 'correct': 'left', 'background_0': 'tree1.jpg', 'background_1': 'bird3.jpg', 'background_2': 'trail3.jpg', 'background_3': 'fence1.jpg', 'background_4': 'leaf4.jpg', 'background_5': 'flower3.jpg', 'target_index': 3}
45.2306 	DATA 	Keypress: left
45.2337 	EXP 	image_left_demo: autoDraw = False
45.2337 	EXP 	image_right_demo: autoDraw = False
45.2337 	EXP 	text_4: autoDraw = False
45.2337 	EXP 	image_0_demo: image = 'tree1.jpg'
45.2337 	EXP 	image_1_demo: image = 'bird3.jpg'
45.2337 	EXP 	image_2_demo: image = 'trail3.jpg'
45.2337 	EXP 	image_3_demo: image = 'fence1.jpg'
45.2337 	EXP 	image_4_demo: image = 'leaf4.jpg'
45.2337 	EXP 	image_5_demo: image = 'flower3.jpg'
45.2337 	EXP 	blank_screen_demo: text = ''
45.2337 	EXP 	fixation_demo: autoDraw = True
45.7113 	EXP 	image_0_demo: autoDraw = True
45.7286 	EXP 	fixation_demo: autoDraw = False
45.9096 	EXP 	image_0_demo: autoDraw = False
45.9096 	EXP 	image_1_demo: autoDraw = True
46.1101 	EXP 	image_1_demo: autoDraw = False
46.1101 	EXP 	image_2_demo: autoDraw = True
46.3055 	EXP 	image_2_demo: autoDraw = False
46.3109 	EXP 	image_3_demo: autoDraw = True
46.4987 	EXP 	image_3_demo: autoDraw = False
46.5116 	EXP 	image_4_demo: autoDraw = True
46.6983 	EXP 	image_4_demo: autoDraw = False
46.7115 	EXP 	image_5_demo: autoDraw = True
46.9124 	EXP 	image_5_demo: autoDraw = False
46.9124 	EXP 	blank_screen_demo: autoDraw = True
47.9037 	EXP 	image_0_demo: autoDraw = False
47.9037 	EXP 	image_1_demo: autoDraw = False
47.9037 	EXP 	image_2_demo: autoDraw = False
47.9037 	EXP 	image_3_demo: autoDraw = False
47.9037 	EXP 	image_4_demo: autoDraw = False
47.9037 	EXP 	image_5_demo: autoDraw = False
47.9037 	EXP 	blank_screen_demo: autoDraw = False
47.9037 	EXP 	fixation_demo: autoDraw = False
47.9037 	EXP 	image_left_demo: image = 'fence1.jpg'
47.9037 	EXP 	image_right_demo: image = 'fence2.jpg'
47.9037 	EXP 	text_4: text = 'choose the image you have previously seen'
47.9037 	EXP 	image_left_demo: autoDraw = True
47.9037 	EXP 	image_right_demo: autoDraw = True
47.9037 	EXP 	text_4: autoDraw = True
49.9827 	DATA 	Keypress: right
49.9861 	EXP 	image_left_demo: autoDraw = False
49.9861 	EXP 	image_right_demo: autoDraw = False
49.9861 	EXP 	text_4: autoDraw = False
49.9861 	EXP 	text_after_demo_instr: autoDraw = True
65.4943 	EXP 	Imported sub_0.csv as conditions, 60 conditions, 14 params
65.4949 	EXP 	Created sequence: sequential, trialTypes=60, nReps=1, seed=None
65.4954 	EXP 	New trial (rep=0, index=0): OrderedDict([('target', 'badlands_113.jpg'), ('selected_dist', 'badlands_225.jpg'), ('distractor_level', 0), ('image1', 'badlands_113.jpg'), ('image2', 'badlands_225.jpg'), ('correct', 'left'), ('category', 'badlands'), ('background_0', 'mountain_151.jpg'), ('background_1', 'highway_76.jpg'), ('background_2', 'badlands_113.jpg'), ('background_3', 'golf_course_221.jpg'), ('background_4', 'bridge_136.jpg'), ('background_5', 'playground_153.jpg'), ('target_index', 2)])
65.5538 	DATA 	Keypress: space
65.5572 	EXP 	text_after_demo_instr: autoDraw = False
65.5572 	EXP 	image_0: image = 'mountain_151.jpg'
65.5572 	EXP 	image_1: image = 'highway_76.jpg'
65.5572 	EXP 	image_2: image = 'badlands_113.jpg'
65.5572 	EXP 	image_3: image = 'golf_course_221.jpg'
65.5572 	EXP 	image_4: image = 'bridge_136.jpg'
65.5572 	EXP 	image_5: image = 'playground_153.jpg'
65.5572 	EXP 	blank_screen: text = ''
65.5572 	EXP 	fixation_encoding: text = '+'
65.5572 	EXP 	fixation_encoding: autoDraw = True
66.0407 	EXP 	image_0: autoDraw = True
66.0504 	EXP 	fixation_encoding: autoDraw = False
66.2318 	EXP 	image_0: autoDraw = False
66.2492 	EXP 	image_1: autoDraw = True
66.4401 	EXP 	image_1: autoDraw = False
66.4401 	EXP 	image_2: autoDraw = True
66.6321 	EXP 	image_2: autoDraw = False
66.6536 	EXP 	image_3: autoDraw = True
66.8425 	EXP 	image_3: autoDraw = False
66.8425 	EXP 	image_4: autoDraw = True
67.0361 	EXP 	image_4: autoDraw = False
67.0404 	EXP 	image_5: autoDraw = True
67.2354 	EXP 	image_5: autoDraw = False
67.2404 	EXP 	blank_screen: autoDraw = True
68.2101 	EXP 	image_0: autoDraw = False
68.2101 	EXP 	image_1: autoDraw = False
68.2101 	EXP 	image_2: autoDraw = False
68.2101 	EXP 	image_3: autoDraw = False
68.2101 	EXP 	image_4: autoDraw = False
