image1,image2,level_0,level_1,level_2,level_3,level_4,level_5,level_6,distractor_level
APAPANE_4.jpg,RUBY_THROATED_HUMMINGBIRD_2.jpg,0.2355901,0.2491835,0.16019769,0.16729371,0.23479514,0.23450609,0.19329242,1
DUSKY_ROBIN_5.jpg,RUBY_THROATED_HUMMINGBIRD_2.jpg,0.24990241,0.28030714,0.19644928,0.18107356,0.29637173,0.4493951,0.46401522,2
RUBY_THROATED_HUMMINGBIRD_3.jpg,WHITE_CHEEKED_TURACO_4.jpg,0.60050803,0.31233063,0.1766182,0.140909,0.16191839,0.33511677,0.35068735,0
MYNA_5.jpg,RUBY_THROATED_HUMMINGBIRD_3.jpg,0.37853965,0.28201583,0.22972767,0.27554187,0.33852124,0.24737671,0.21473435,1
NORTHERN_SHOVELER_1.jpg,RUBY_THROATED_HUMMINGBIRD_3.jpg,0.22110823,0.24092592,0.16253796,0.14393304,0.30065975,0.34252313,0.40975487,2
BLACK_VENTED_SHEARWATER_2.jpg,RUFOUS_KINGFISHER_1.jpg,0.33771104,0.28631395,0.18750657,0.1243689,0.15052626,0.16526417,0.14430265,0
MAGPIE_GOOSE_3.jpg,RUFOUS_KINGFISHER_1.jpg,0.3012742,0.27750477,0.21753345,0.18258321,0.16405603,0.18401462,0.12899244,1
HORNED_SUNGEM_4.jpg,RUFOUS_KINGFISHER_1.jpg,0.2175612,0.26480576,0.17969395,0.15174164,0.18465242,0.34379333,0.47688693,2
CARMINE_BEE-EATER_1.jpg,SCARLET_TANAGER_2.jpg,0.4554,0.29398113,0.18547666,0.14042525,0.17702885,0.2739224,0.34107098,0
LITTLE_AUK_3.jpg,SCARLET_TANAGER_2.jpg,0.24302477,0.28858542,0.2307024,0.25301448,0.3115473,0.2646292,0.25190032,1
BORNEAN_LEAFBIRD_1.jpg,SCARLET_TANAGER_2.jpg,0.19309863,0.24023335,0.16546662,0.15657791,0.22747982,0.422256,0.44258747,2
MALAGASY_WHITE_EYE_3.jpg,SHOEBILL_3.jpg,0.5213181,0.35861188,0.22763248,0.14557354,0.17805614,0.17503309,0.17424908,0
GILDED_FLICKER_5.jpg,SHOEBILL_3.jpg,0.2811216,0.25553903,0.19205114,0.1842312,0.22324386,0.17961015,0.17626014,1
BALD_EAGLE_5.jpg,SHOEBILL_3.jpg,0.32945842,0.29611257,0.20555839,0.14372697,0.19461507,0.31719992,0.46265396,2
SKUA_4.jpg,SNOWY_EGRET_5.jpg,0.41935018,0.3245925,0.21782348,0.15434648,0.22308484,0.23684378,0.22127302,0
PARUS_MAJOR_2.jpg,SKUA_4.jpg,0.25911894,0.28008237,0.20551121,0.25425673,0.24290581,0.19319141,0.16369043,1
ROADRUNNER_5.jpg,SKUA_4.jpg,0.22539733,0.24029656,0.17596352,0.14986533,0.26107946,0.3202281,0.3719617,2
PARAKETT__AKULET_3.jpg,SPLENDID_WREN_1.jpg,0.3508201,0.3039303,0.20111924,0.124702096,0.13035846,0.17668621,0.18017955,0
DOUBLE_BRESTED_CORMARANT_1.jpg,SPLENDID_WREN_1.jpg,0.31976143,0.30991572,0.22992502,0.17090042,0.11046554,0.13655949,0.11502796,1
CUBAN_TODY_4.jpg,SPLENDID_WREN_1.jpg,0.25280115,0.25139484,0.17953011,0.1413306,0.2183885,0.4217133,0.46818963,2
EMPEROR_PENGUIN_5.jpg,STRIPPED_SWALLOW_1.jpg,0.41081604,0.23749214,0.17979568,0.1461348,0.11883755,0.22359577,0.20652586,0
MAGPIE_GOOSE_4.jpg,STRIPPED_SWALLOW_1.jpg,0.2921905,0.2562725,0.20662123,0.2039289,0.26126269,0.18722776,0.15596126,1
GO_AWAY_BIRD_5.jpg,STRIPPED_SWALLOW_1.jpg,0.27296817,0.27032927,0.22150739,0.15810154,0.26044688,0.36453393,0.46357578,2
BLACKBURNIAM_WARBLER_3.jpg,TASMANIAN_HEN_5.jpg,0.5590589,0.36152473,0.24396594,0.17322378,0.15625407,0.2001801,0.23807654,0
AFRICAN_EMERALD_CUCKOO_5.jpg,TASMANIAN_HEN_5.jpg,0.41545185,0.3393338,0.22513975,0.24598892,0.23259404,0.13203362,0.14175527,1
COPPERY_TAILED_COUCAL_1.jpg,TASMANIAN_HEN_5.jpg,0.3042611,0.3025286,0.21587536,0.17540988,0.34530726,0.39530674,0.4515216,2
RED_HEADED_DUCK_5.jpg,TREE_SWALLOW_4.jpg,0.3710054,0.28783783,0.19707869,0.15825354,0.14606103,0.21045141,0.18975371,0
ROBIN_3.jpg,TREE_SWALLOW_4.jpg,0.3608499,0.35030124,0.29459542,0.3153049,0.3824067,0.36929396,0.34500057,1
RED_FODY_3.jpg,TREE_SWALLOW_4.jpg,0.24898238,0.23941422,0.1867101,0.14591226,0.245629,0.43339518,0.47097722,2
INDIAN_BUSTARD_1.jpg,VERMILION_FLYCATHER_3.jpg,0.41560468,0.2713001,0.17088456,0.10776173,0.07562804,0.19957544,0.16465831,0
CROWNED_PIGEON_1.jpg,VERMILION_FLYCATHER_3.jpg,0.20966612,0.25834024,0.20878266,0.22310205,0.26222864,0.24032171,0.21776807,1
RED_BEARDED_BEE_EATER_1.jpg,VERMILION_FLYCATHER_3.jpg,0.18575694,0.26025376,0.167444,0.15766838,0.20439939,0.4543369,0.46875787,2
CHINESE_POND_HERON_1.jpg,WHITE_CHEEKED_TURACO_5.jpg,0.5850374,0.33869904,0.22216783,0.14152516,0.11698468,0.18217868,0.18142885,0
SNOWY_EGRET_1.jpg,WHITE_CHEEKED_TURACO_5.jpg,0.21078525,0.27598962,0.19612852,0.16109376,0.1847905,0.24839842,0.19973062,1
PYGMY_KINGFISHER_2.jpg,WHITE_CHEEKED_TURACO_5.jpg,0.2295564,0.3192122,0.20397201,0.14779538,0.16946936,0.38642177,0.465829,2
